likes_list,Comments_list,Caption_list,hashtags_list,date_list,url_list
15,0,"National Lampoon’s Christmas Vacation is showing in the Kirkhof Theater everyday this week 11am, 2pm, 5pm, and 9pm!",[],2018-12-03 17:33:13,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/45765660_738700233156193_6329121679447028380_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=H59E2y7EdlQAX-1X4LG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDTV-55ItUjNT7YmZWVzd69r_znTLfWaZwX5q_vY6uRnQ&oe=6433815C&_nc_sid=86f79a
37,0,Thanks for coming out to the Hypnotist show! 😆,[],2018-11-29 06:29:30,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/45646104_541119326316066_253493304714570257_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=1GG9hv1Bx-kAX-Tle4o&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAQHdGc4oRb0Kjuz-3jV-UQTBYjGLfxn8z1v6aB4spksg&oe=6432E2D1&_nc_sid=86f79a
17,0,Free Hypnotist Show Tonight 9 PM 👀,[],2018-11-28 16:05:25,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/43247992_2007090622929829_1950065213598374221_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mKQajeYR4y0AX-wWZ7H&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDo2AhtWoTlq8TMXwVMc9j6e9FgKa_ywonuvR_GbAAt6g&oe=6432C4D9&_nc_sid=86f79a
26,3,Tomorrow👀⛄️☕️❄️ Come decorate mugs and enjoy some free hot coco!,[],2018-11-26 17:15:58,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/45306389_361168894649542_6850566101287018551_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=zb7_Q61f7XAAX-Ce283&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAVbZ83YpXu3mzyuJpBPIJUTg9rC8Fr87G6M3HND0Ml_w&oe=64323DA4&_nc_sid=86f79a
31,0,"Thanks for putting on a great show for us, Ben! Looking forward to Young Pioneer’s next album release!",[],2018-11-17 16:21:10,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/44924086_1590500287761971_6321386938771903229_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=MkFtpcGfOowAX9g1o2t&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDKNa3SgcBU2t35pymjDKB3fdwDNOO7HFctLj1ZlQQCLA&oe=64328716&_nc_sid=86f79a
29,0,Save the date!,[],2018-11-07 20:30:13,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/43984461_2225061877777679_2247242159600680974_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=aGn_NttVwHcAX_pfwbD&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCUnloEcyQ7KicHkUJMOFfX-C5obe6FLBwqolDbi6fWRA&oe=643227B4&_nc_sid=86f79a
19,1,Tag will premiere in the Kirkhof Theater at 9 pm on Friday. Be sure to get there before it starts to snag your free bag of popcorn!,[],2018-11-06 19:09:34,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/44871200_2156601841259135_3764421749325525152_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=F3AWYMLsyooAX_Y6f0W&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCJa1wudkT7rjZqAEbwL7p8y9tqD64Xy8YkkaXrSgeNbQ&oe=64328A50&_nc_sid=86f79a
31,0,"It’s Election Day, Lakers! Voting vans will be running at Mackinac and Kirkhof every 20 mins to polling locations!",[],2018-11-06 16:36:35,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/43984718_2198543687134323_2464101559867301771_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=fMQbNlyNyy4AX-260Nl&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCFB47UPKxuZMhvFXFkCUt_MK7AUbxkG0zkVJJ_6fvuPw&oe=64336368&_nc_sid=86f79a
42,0,Thanks for coming to our Rocky Horror Picture Show interactive showing this Halloween!,[],2018-11-05 18:59:27,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/43914691_2230494963864358_3814397060527589444_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=xpm_Y3Io-j4AX_UEAPv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDWBYKjTMjxvlatrTM2XAknw9IsEz1kWR-gVNI8lpZHJw&oe=6432D077&_nc_sid=86f79a
23,0,Who doesn’t love a free acoustic concert? We know we ❤️ them!,[],2018-11-05 17:23:02,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/42614304_1757440121049267_4043869639931986943_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=5_SGh9HIo1QAX_Pu2PP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAiHDqHJ083TDbLpWaZ3Ci_tIxSsB7gJ27yudxBSeAWaQ&oe=643269FC&_nc_sid=86f79a
18,2,"Attention GV‼️ Black Student Union and Spotlight presents our very own Wild’n Out November 29th! 🚨Save the date!!!🚨🙌🏼 If you’re funny or know anyone who can crack jokes come out and audition! Anyone that wants to be apart of this event has to audition! Including the hosts and Wild’n Out girls. Special guest, CHICO BEAN AND KARLOUS MILLER‼️ You don’t want to miss this! 🎥",[],2018-11-02 22:45:42,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/43914822_278210409567678_2349508041464078465_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=KvZG4UBSEMIAX_D6xTT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDHkwqSl27-U2GNvQ_tNN6Lvxye7abz4gUusIxeLGLtDQ&oe=6432E4C4&_nc_sid=86f79a
16,0,"Celebrate Halloween by attending the interactive Rocky Horror Picture Show! There will be a costume contest, popcorn, and drinks!",[],2018-10-24 21:44:08,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/43280841_179761242935207_7789620107830929394_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=zXw6zQsTwKUAX9insr2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-TSwJrZqskmW2V4Ro0poCwFmXMbhHaT4D1YxaEDE92Q&oe=6432BDE4&_nc_sid=86f79a
19,0,GV’s Got Talent is happening on THURSDAY 🏆👀,[],2018-10-23 19:57:31,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/43778696_256835721666826_25123803292503481_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=Gur7tCwuWI8AX_alRH6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCP8vGZZO9qzacnRsPK3yHptqQHPrcE_7Y1P4ney8F9EQ&oe=64332025&_nc_sid=86f79a
25,1,Tomorrow Night! 🎃🎨🖌,[],2018-10-22 21:28:03,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/44646970_312524752893475_6622381195406866819_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=nJtlXNTi1_EAX_zcPAu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAPK2pZOm8p9Vz5HRqiDeE2dP8jKbs-3M_wMLa8It2oUw&oe=64331924&_nc_sid=86f79a
20,1,"Congrats to our member of the month, Teri Jones! 😄💛",[],2018-10-16 21:59:15,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/43053086_325389984933058_1743594307271417037_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=jL4wUVBY-RYAX_oHxf-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA4zLA2crwdixS4dXR7dpJtKYx6_B3TxN2_Xke9VZuFAg&oe=6433586C&_nc_sid=86f79a
12,0,"Thursday Oct. 25 is the annual GV’s Got Talent at GVSU! The winners will be awarded prizes!! To audition, click the link in our bio and sign up 👀",[],2018-10-14 18:31:20,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/43529400_2265561166849473_4396351049463350997_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ineLzAs4js4AX_fhmVc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDqtMqKNfWO6K9X9IpNr-a8ZQ2_HaU_ZSEIVLESmfVFKw&oe=64320CF7&_nc_sid=86f79a
10,0,Solo premieres this Friday at 9 pm in the Kirkhof theater! 👀,[],2018-10-09 16:58:25,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/42173855_487008701812903_4102872620214004491_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=lOGnz2AzipUAX9wPI9-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC_eZIEQh3GdU9u2HDDWnfK_IIUQ5YhWDVfRavu_Q62pQ&oe=6432A849&_nc_sid=86f79a
10,0,This Thursday 👀,[],2018-10-08 14:42:24,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/40653475_2201529166839104_1510569509679612853_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=moTTqlvZ6OcAX-ttswh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCjQ7QbB07Q7t2_GKexxkZmDQke0JYcqXZ5NotYEbF0ww&oe=64336A49&_nc_sid=86f79a
18,3,"Vote on the top 5 artists for spring concert now! 
Click the link in our bio! (Sign in with your gvsu email to access)",[],2018-10-07 17:37:25,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/42367769_541187502988169_5783652790817353843_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=9B4M3f736WwAX-NTJSV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA62ZLpTdMlsgg5OpxzPYVEOjmGo0NH9gs5hGg7CSh4aQ&oe=6432C1E7&_nc_sid=86f79a
15,0,"Incredibles 2 will premiere in the Kirkhof Theater on Sept. 28 and free popcorn will be provided by Spotlight! 🍿🎬
The movie will also show daily at 11am, 2pm, 5pm, and 9pm Sept. 24 - Oct. 5",[],2018-09-25 23:29:35,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/41314869_2175344042789893_1685776931973308203_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=P7fbkQCbLmgAX9-cbYT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDcwMvgIx-Mej7BTJJvMRLPeBg2oBghZ8-JZjPhP6jINQ&oe=6432B34F&_nc_sid=86f79a
7,0,Hope to see you this Saturday for our Family Weekend events!,[],2018-09-21 19:17:50,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/41654106_518915691868793_5545180507614977908_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=SwccTO2-PR0AX_0H4Ez&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCXmM05YEIHI5RsbWfhb19oEvRdrrkpEUrNNiGCxMKEDQ&oe=64331D8E&_nc_sid=86f79a
11,0,"Calling all singers, dancers, comedians, magicians, and anyone else who would like to showcase their talent at gvsu! Email us to sign up and perform!
If you aren’t into performing, then come watch in the Kirkhof lounge Sept. 28, from 7 to 9 pm. There will be free food and drinks! 🎤🎶🍿",[],2018-09-20 00:00:27,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/40837550_269871570524014_4380043646595386762_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=XYN94bU86jgAX8T6dbx&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCOjNIqgSokKZadC0qWImO3JXTq2VPzoBB2oTMSgcmWYA&oe=6432F63F&_nc_sid=86f79a
18,0,Voting for GVSU’s Spring Concert is now open! Click the link below to let us know which artist you would like to see perform this year! 😆🎶 ***Must be logged in with your GVSU email to get access*** LINK IN BIO,[],2018-09-18 16:07:40,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/41397894_329846567784002_7533242076756072317_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=w_e7aO-zAuYAX9tNj6i&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDqQjntHDPO2Hr4rz_6Rc_lbWF2uRO9Tw-eB-wWg9rsSQ&oe=6432C2EA&_nc_sid=86f79a
23,5,"Are you in the mood for a good laugh? (I mean, who isn’t) 🤣
Mark your calendars for Sept. 27 where the River City Improv group will come and perform in the GRR in Kirkhof at 9pm! Take a break from your dreaded homework and come enjoy some free comedy and food!",[],2018-09-17 14:55:56,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/41311646_1992921114080284_8310840261836421851_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=BjyxTZO1Iz4AX-v3dSM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCutL72_juuf0gFwQaQtZTYh4bNMkzBHEVcsqqIKYbUBg&oe=64323047&_nc_sid=86f79a
25,0,The moment you’ve all been waiting for is finally here! Check out our FULL movie schedule below. All movie premieres take place on Fridays in the Kirkhof theater and there’s always FREE popcorn! 🍿👀,[],2018-09-13 19:43:45,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/40756318_234325273905461_449542203559716187_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=WeXuF1UFHOoAX9e2Yqw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBFc0f9o6ol5oDiY9x4gP4-aUA_pfKIkrIkMUb1TpA8pQ&oe=64327C2B&_nc_sid=86f79a
17,0,Our first meeting is tonight! Stop by to learn how you can become a part of Spotlight with free food and fun games. All majors and class standings welcome!,[],2018-09-10 15:00:59,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/40645301_261779821140363_5297059485763057362_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=P4t3xHB7p-QAX-VHMrT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC7lfH4C4oMxcylvxb5tufIbfLYxsjGBQMYvVZr9K9gLA&oe=64320CD9&_nc_sid=86f79a
20,0,"Oceans 8 will premiere in the Kirkhof Theater this Friday, Sept. 14 and free popcorn will be provided by Spotlight!

The movie will also show daily at 11am, 2pm, 5pm, and 9pm Sept. 10-21",[],2018-09-09 21:21:00,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/40165400_237603690245523_4825223026151897795_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=CMD3yNQROTwAX9zhLoX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBcOc5v9scIEZ90vWUHlwD8Y8PMnOyj8VRpZCTsT6z1Vg&oe=6432897F&_nc_sid=86f79a
29,0,thank you to everyone who partied with us at silent disco tonight! #silentdisco #gvsu,"['silentdisco', 'gvsu']",2018-09-08 03:33:59,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/40741029_2004973069591821_4334426616255035384_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=C9PAMl4iOFIAX9DC_9d&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBL7znl57HZo7THA96nICtRDibttctwpcNQm2ejWhMaqA&oe=64321CB0&_nc_sid=86f79a
12,0,Silent Disco is tonight at 9!,[],2018-09-07 20:11:17,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/40067054_1869528919830106_16737374159252769_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=-yKtUsTo25IAX-FZOxL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC_J6kczLfZyReKMHyFzu43ViDWwXYnPWZYi7ygYktanA&oe=6433D222&_nc_sid=86f79a
10,0,Our Welcome Week Comedian Show is tonight at 8pm! The location has been changed to the Grand River Room in Kirkhof. Come on down for a good laugh and free snacks!,[],2018-09-05 16:14:12,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/38679556_512870332508710_2528566640966781137_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=5vO_i7LytjgAX8PjNKs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCWkGJcNGU9TVzyRAnJsezpvjnoEMDHL4anB6o69Lbs2Q&oe=6432799F&_nc_sid=86f79a
20,1,this Sunday night come join us for a free outdoor movie and snacks!,[],2018-08-23 17:20:54,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/38963887_234859007189408_2202419732869545984_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=RfOw_dttSzMAX8KhW6a&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDylmIGwG2_XPVwkdbn0Ujpk1KvSabCBqnHcEl_Ja6lOQ&oe=643283E8&_nc_sid=86f79a
12,0,"#ExamCram - Hypnotist Sean Bott will be here April 19th! His show includes mind reading, telepathy, and predicting the future😱👀✨ Details: facebook.com/events/1588612…",['examcram'],2018-04-16 00:49:28,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/30079584_211239882795621_4215984737212170240_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lB3ucO-iYHgAX8i_hOL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCuQ1uVaxnD0xQNMipingbeRRQ01n7GK0SAZMGij06LGg&oe=64330918&_nc_sid=86f79a
39,1,#TBT All Time Low at #GVSU 4.5.18🎶 📸: @isabelelisephoto @is.elise,"['tbt', 'gvsu']",2018-04-12 15:00:38,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/30076926_224013734821012_7969947640391532544_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=uPMBw4nduskAX9fYEFB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAwPEPGegev0YJK_2gTgFZlQjpTfYdtPCJGt-TJdAqLtA&oe=643365DE&_nc_sid=86f79a
28,2,Come take a picture with @alltimelow and get your tickets at 20/20 before the price goes up Monday! Info: https://t.co/kIpFDiEShr,[],2018-03-29 16:56:53,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/29415579_2132850366741470_3037218846722228224_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Kxlyh-CmaeEAX-OiBnt&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC-n6cpJkS_qfGR1QXhij-AcNmXq5_tOcyxacBTJ7wGYA&oe=6433560B&_nc_sid=86f79a
9,0,#LIB100 approved! Come “around the world” with #MartyEssen! This is a high energy show filled with interesting facts and stories from around the world🌎🌍🌏 Details: https://t.co/bPvnQ46Reb,"['lib100', 'martyessen']",2018-03-21 23:01:56,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/29089012_816675581854114_5767814845697097728_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=QscDk5B_xpAAX9wMkf-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCVsKB4i4tgZ0ljE13nim28qjQMuXi1TaQI2zJnY12-HQ&oe=64328DDB&_nc_sid=86f79a
40,112,"#TicketTuesday - We’re giving away 1 pair of tickets to see All Time Low!🎫🎸 To enter:
Like the photo! Then tag who you’d bring! 1 comment = 1 entry. (No limit to comment entries) 
Winner will be announced tomorrow! #AllTimeLowGVSU *Must be following","['tickettuesday', 'alltimelowgvsu']",2018-03-20 15:30:06,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/29089458_426311901133993_2303624791749296128_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=rN0wj_vBIZUAX-r0p1t&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDJ4CBe6nVVppgZvdZQqTdzHpUNgpmSEnbEsbgFiZs9cQ&oe=643306E9&_nc_sid=86f79a
34,0,#DrewLynch will perform a free comedy show tonight at @gvsu ’s Pew Campus! @laughfestgr #GVSU,"['drewlynch', 'gvsu']",2018-03-13 17:30:45,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/28764088_359960287819502_5819589619888422912_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=LNn1AU_jZAMAX9K6sPx&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD2JrPvZ7zBIilOcxlVJTZvGDvrYv61P0HjeSIGNH8zNA&oe=64323D03&_nc_sid=86f79a
17,0,"Join us in making #DIY face masks on 3/15! As always, this is a free event and all supplies will be provided, but are limited 💆🛁🥒🍯",['diy'],2018-03-01 20:04:10,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/28150960_296037687592539_539547277920829440_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=2Oe1yrnQh8wAX_usKnq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDwIjP83yn4_blLYXUcxuvK6l0SaOGzbJXkaVFOGTcUvA&oe=64321B44&_nc_sid=86f79a
16,0,#LastLakerStanding semi-finals are this Saturday 2/3! Come check up laker stand-up comedy and help vote which students make it to the finals🥇🥈🥉,['lastlakerstanding'],2018-01-29 18:29:43,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/26867943_2142833105741780_6778692393026715648_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qV6s78VXacoAX_Ept8e&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCOzozisPS33EhDbYLIFZ_GGm4EAyVCQWCJk5rbr4upFA&oe=6432DF14&_nc_sid=86f79a
18,1,‪#SleeplessNights is happening 2/16! Come stay up all night and bounce around the multiple rooms of entertainment that will take place in Kirkhof! Details: http://bit.ly/2nbCe5Z ‬,['sleeplessnights'],2018-01-24 17:00:08,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/26870481_315885178816574_3934284764344745984_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=4kABHTz13D4AX-kvQpG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCE0m16pyyVuPcIwhqqzigT_vf4ieZez48uez_LEd8-oA&oe=6432171E&_nc_sid=86f79a
45,0,All Time Low will be performing for the 2018 Spring Concert on 4/5🎶 Ticket information will be available soon🎫 #AllTimeLow #Gnash #GVSU,"['alltimelow', 'gnash', 'gvsu']",2018-01-19 18:24:00,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/26180941_529549077426014_5558196269576355840_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=kG5d0O0qJPcAX_mp-s_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDwRmpKvRFE97QaoI-RrB5vmsXc68GV7LsCBEV8g_V8Zw&oe=6433403F&_nc_sid=86f79a
13,0,‪Sneak peak of this year’s opening act for Spring Concert 🤫 Any guesses?‬,[],2018-01-15 21:30:11,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/26182274_144666509572673_1155234331610841088_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=jwNGzoZ7jsQAX9tuJzq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDi3vxFAr_kmavGXKaq1cGdMGiTygDe0ztglk9bPWSSQw&oe=642FDFFE&_nc_sid=86f79a
18,0,‪Mark your calendars📅🎶🎉 More details will be announced next week‬,[],2018-01-13 22:15:13,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/26067809_798347360336715_1913117891226501120_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=-a5W4zrqqD4AX-gTj5R&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAy3smZSU7Uvcj5gUu-hwO9qWJFsgVfEIUNBjIF8_Vv-g&oe=6432823B&_nc_sid=86f79a
11,0,"Kick off the semester right and get your mind blown by Daniel Martin!😱✨ 1/11 @ 9PM💥 
#magic #magician #free #GVSU","['magic', 'magician', 'free', 'gvsu']",2018-01-06 19:43:16,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/26152008_1069850366489446_6307213204216872960_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=Ao0ZLPpMssUAX9bW3Oa&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBl47Cj1haUOxbS5k3YnFpNTT8DjD99Ymh7Xd66zosXSg&oe=6432EC03&_nc_sid=86f79a
14,0,Announcing Daphinque Springs to be here for exam cram week performing stand-up comedy! #comedy #GVSU #standup,"['comedy', 'gvsu', 'standup']",2017-12-01 03:14:52,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/24327603_385724341863210_3979328873811673088_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=vdAT_D-CZ9gAX__BBcm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDYn8Hk8TOw6it2NzoK9VEX6x8BFExaI19NsqSYbDPX_A&oe=643227DC&_nc_sid=86f79a
23,0,"Come out to the Kirkhof lawn between 12-4 for games, inflatables and free goodies! #LakerFest",['lakerfest'],2017-04-21 18:26:15,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/17881802_1167801906675114_3390648071967735808_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=gU9RABfoRfYAX_b_EWG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAgcHKfOSYQWl6olPWSNUOCMui3CMnub_wonCwgCeZpEA&oe=6433117A&_nc_sid=86f79a
